"year","party","candidate_name","poll_date","weeks_left","days_left","before_convention","avg_support"
2008,"republican","John McCain",2008-06-17,20,140,TRUE,43.206425
2008,"republican","John McCain",2008-06-18,20,139,TRUE,42.97829
2008,"republican","John McCain",2008-06-19,20,138,TRUE,42.6044553333333
2008,"republican","John McCain",2008-06-22,19,135,TRUE,41.8016905
2008,"republican","John McCain",2008-06-23,19,134,TRUE,41.5138
2008,"republican","John McCain",2008-06-25,19,132,TRUE,41.7943803333333
2008,"republican","John McCain",2008-06-28,18,129,TRUE,41.495615
2008,"republican","John McCain",2008-06-29,18,128,TRUE,41.545826
2008,"republican","John McCain",2008-07-01,18,126,TRUE,41.444693
2008,"republican","John McCain",2008-07-02,18,125,TRUE,41.28438175
2008,"republican","John McCain",2008-07-06,17,121,TRUE,41.124492
2008,"republican","John McCain",2008-07-07,17,120,TRUE,41.081292
2008,"republican","John McCain",2008-07-09,17,118,TRUE,41.227507
2008,"republican","John McCain",2008-07-10,17,117,TRUE,41.5432775
2008,"republican","John McCain",2008-07-12,16,115,TRUE,41.561564
2008,"republican","John McCain",2008-07-13,16,114,TRUE,42.004913
2008,"republican","John McCain",2008-07-15,16,112,TRUE,42.079322
2008,"republican","John McCain",2008-07-16,16,111,TRUE,42.170621
2008,"republican","John McCain",2008-07-17,16,110,TRUE,42.093179
2008,"republican","John McCain",2008-07-18,16,109,TRUE,42.159152
2008,"republican","John McCain",2008-07-19,15,108,TRUE,42.2435565
2008,"republican","John McCain",2008-07-21,15,106,TRUE,42.056716
2008,"republican","John McCain",2008-07-22,15,105,TRUE,42.146666
2008,"republican","John McCain",2008-07-23,15,104,TRUE,41.7916845
2008,"republican","John McCain",2008-07-25,15,102,TRUE,41.827077
2008,"republican","John McCain",2008-07-27,14,100,TRUE,42.300657
2008,"republican","John McCain",2008-07-28,14,99,TRUE,42.41852
2008,"republican","John McCain",2008-07-29,14,98,TRUE,42.349688
2008,"republican","John McCain",2008-07-30,14,97,TRUE,42.533529
2008,"republican","John McCain",2008-07-31,14,96,TRUE,42.662244
2008,"republican","John McCain",2008-08-01,14,95,TRUE,42.8908045
2008,"republican","John McCain",2008-08-03,13,93,TRUE,43.186904
2008,"republican","John McCain",2008-08-04,13,92,TRUE,43.047138
2008,"republican","John McCain",2008-08-05,13,91,TRUE,43.071066
2008,"republican","John McCain",2008-08-06,13,90,TRUE,43.00252
2008,"republican","John McCain",2008-08-08,13,88,TRUE,42.891153
2008,"republican","John McCain",2008-08-09,12,87,TRUE,42.793324
2008,"republican","John McCain",2008-08-10,12,86,TRUE,42.877836
2008,"republican","John McCain",2008-08-11,12,85,TRUE,42.971532
2008,"republican","John McCain",2008-08-12,12,84,TRUE,43.048906
2008,"republican","John McCain",2008-08-13,12,83,TRUE,43.11894
2008,"republican","John McCain",2008-08-14,12,82,TRUE,43.461347
2008,"republican","John McCain",2008-08-15,12,81,TRUE,43.5044
2008,"republican","John McCain",2008-08-16,11,80,TRUE,43.59324
2008,"republican","John McCain",2008-08-17,11,79,TRUE,43.497781
2008,"republican","John McCain",2008-08-18,11,78,TRUE,43.708391
2008,"republican","John McCain",2008-08-20,11,76,TRUE,43.672372
2008,"republican","John McCain",2008-08-22,11,74,TRUE,43.496971
2008,"republican","John McCain",2008-08-23,10,73,TRUE,43.428043
2008,"republican","John McCain",2008-08-24,10,72,TRUE,43.734199
2008,"republican","John McCain",2008-08-26,10,70,TRUE,43.608538
2008,"republican","John McCain",2008-08-27,10,69,TRUE,43.812813
2008,"republican","John McCain",2008-08-29,10,67,TRUE,42.914173
2008,"republican","John McCain",2008-08-30,9,66,TRUE,44.439133
2008,"republican","John McCain",2008-08-31,9,65,TRUE,44.181378
2008,"republican","John McCain",2008-09-01,9,64,TRUE,43.98336
2008,"republican","John McCain",2008-09-03,9,62,TRUE,43.560553
2008,"republican","John McCain",2008-09-04,9,61,FALSE,43.4748335
2008,"republican","John McCain",2008-09-06,8,59,FALSE,45.709368
2008,"republican","John McCain",2008-09-07,8,58,FALSE,46.066115
2008,"republican","John McCain",2008-09-08,8,57,FALSE,46.301945
2008,"republican","John McCain",2008-09-09,8,56,FALSE,46.410919
2008,"republican","John McCain",2008-09-10,8,55,FALSE,46.57984
2008,"republican","John McCain",2008-09-11,8,54,FALSE,46.7134725
2008,"republican","John McCain",2008-09-13,7,52,FALSE,46.782105
2008,"republican","John McCain",2008-09-14,7,51,FALSE,46.754641
2008,"republican","John McCain",2008-09-15,7,50,FALSE,46.82551
2008,"republican","John McCain",2008-09-16,7,49,FALSE,46.785807
2008,"republican","John McCain",2008-09-18,7,47,FALSE,46.831175
2008,"republican","John McCain",2008-09-19,7,46,FALSE,46.874456
2008,"republican","John McCain",2008-09-20,6,45,FALSE,46.77422
2008,"republican","John McCain",2008-09-21,6,44,FALSE,46.709218
2008,"republican","John McCain",2008-09-22,6,43,FALSE,46.402141
2008,"republican","John McCain",2008-09-23,6,42,FALSE,46.086558
2008,"republican","John McCain",2008-09-24,6,41,FALSE,45.902524
2008,"republican","John McCain",2008-09-25,6,40,FALSE,45.908484
2008,"republican","John McCain",2008-09-26,6,39,FALSE,45.919301
2008,"republican","John McCain",2008-09-27,5,38,FALSE,45.0119255
2008,"republican","John McCain",2008-09-29,5,36,FALSE,44.959908
2008,"republican","John McCain",2008-09-30,5,35,FALSE,44.521761
2008,"republican","John McCain",2008-10-01,5,34,FALSE,44.330482
2008,"republican","John McCain",2008-10-02,5,33,FALSE,44.246407
2008,"republican","John McCain",2008-10-03,5,32,FALSE,44.123372
2008,"republican","John McCain",2008-10-04,4,31,FALSE,43.433486
2008,"republican","John McCain",2008-10-05,4,30,FALSE,43.579247
2008,"republican","John McCain",2008-10-06,4,29,FALSE,43.636479
2008,"republican","John McCain",2008-10-07,4,28,FALSE,43.613906
2008,"republican","John McCain",2008-10-08,4,27,FALSE,42.839614
2008,"republican","John McCain",2008-10-09,4,26,FALSE,42.515634
2008,"republican","John McCain",2008-10-10,4,25,FALSE,42.483611
2008,"republican","John McCain",2008-10-11,3,24,FALSE,42.38148
2008,"republican","John McCain",2008-10-12,3,23,FALSE,42.321051
2008,"republican","John McCain",2008-10-13,3,22,FALSE,42.312876
2008,"republican","John McCain",2008-10-14,3,21,FALSE,42.285643
2008,"republican","John McCain",2008-10-15,3,20,FALSE,42.236779
2008,"republican","John McCain",2008-10-16,3,19,FALSE,42.471682
2008,"republican","John McCain",2008-10-17,3,18,FALSE,42.631904
2008,"republican","John McCain",2008-10-18,2,17,FALSE,41.974271
2008,"republican","John McCain",2008-10-19,2,16,FALSE,42.362896
2008,"republican","John McCain",2008-10-20,2,15,FALSE,42.716766
2008,"republican","John McCain",2008-10-21,2,14,FALSE,42.504601
2008,"republican","John McCain",2008-10-22,2,13,FALSE,42.584982
2008,"republican","John McCain",2008-10-23,2,12,FALSE,42.481469
2008,"republican","John McCain",2008-10-25,1,10,FALSE,42.647584
2008,"republican","John McCain",2008-10-26,1,9,FALSE,42.632959
2008,"republican","John McCain",2008-10-27,1,8,FALSE,43.034993
2008,"republican","John McCain",2008-10-28,1,7,FALSE,43.134892
2008,"republican","John McCain",2008-10-29,1,6,FALSE,43.1099015
2008,"republican","John McCain",2008-10-31,1,4,FALSE,43.303064
2008,"republican","John McCain",2008-11-01,0,3,FALSE,43.712135
2008,"republican","John McCain",2008-11-02,0,2,FALSE,43.64515
2008,"republican","John McCain",2008-11-03,0,1,FALSE,43.820694
2012,"democrat","Barack Obama",2012-03-01,36,250,TRUE,48.642708
2012,"democrat","Barack Obama",2012-03-02,36,249,TRUE,48.662401
2012,"democrat","Barack Obama",2012-03-03,35,248,TRUE,48.719149
2012,"democrat","Barack Obama",2012-03-04,35,247,TRUE,48.231769
2012,"democrat","Barack Obama",2012-03-05,35,246,TRUE,48.304396
2012,"democrat","Barack Obama",2012-03-06,35,245,TRUE,48.452488
2012,"democrat","Barack Obama",2012-03-07,35,244,TRUE,48.343239
2012,"democrat","Barack Obama",2012-03-08,35,243,TRUE,48.085454
2012,"democrat","Barack Obama",2012-03-09,35,242,TRUE,47.89747
2012,"democrat","Barack Obama",2012-03-10,34,241,TRUE,47.645579
2012,"democrat","Barack Obama",2012-03-11,34,240,TRUE,48.282782
2012,"democrat","Barack Obama",2012-03-12,34,239,TRUE,48.153854
2012,"democrat","Barack Obama",2012-03-13,34,238,TRUE,48.081948
2012,"democrat","Barack Obama",2012-03-14,34,237,TRUE,48.050615
2012,"democrat","Barack Obama",2012-03-15,34,236,TRUE,48.027574
2012,"democrat","Barack Obama",2012-03-16,34,235,TRUE,48.446812
2012,"democrat","Barack Obama",2012-03-17,33,234,TRUE,48.332318
2012,"democrat","Barack Obama",2012-03-18,33,233,TRUE,48.268485
2012,"democrat","Barack Obama",2012-03-19,33,232,TRUE,48.255672
2012,"democrat","Barack Obama",2012-03-20,33,231,TRUE,48.337675
2012,"democrat","Barack Obama",2012-03-21,33,230,TRUE,48.353688
2012,"democrat","Barack Obama",2012-03-22,33,229,TRUE,47.873762
2012,"democrat","Barack Obama",2012-03-24,32,227,TRUE,47.732746
2012,"democrat","Barack Obama",2012-03-25,32,226,TRUE,48.433622
2012,"democrat","Barack Obama",2012-03-26,32,225,TRUE,48.394576
2012,"democrat","Barack Obama",2012-03-27,32,224,TRUE,48.284524
2012,"democrat","Barack Obama",2012-03-28,32,223,TRUE,48.225771
2012,"democrat","Barack Obama",2012-03-29,32,222,TRUE,48.295444
2012,"democrat","Barack Obama",2012-03-30,32,221,TRUE,48.326333
2012,"democrat","Barack Obama",2012-03-31,31,220,TRUE,48.344906
2012,"democrat","Barack Obama",2012-04-01,31,219,TRUE,48.240922
2012,"democrat","Barack Obama",2012-04-02,31,218,TRUE,48.120519
2012,"democrat","Barack Obama",2012-04-03,31,217,TRUE,47.940741
2012,"democrat","Barack Obama",2012-04-04,31,216,TRUE,47.951713
2012,"democrat","Barack Obama",2012-04-05,31,215,TRUE,47.754883
2012,"democrat","Barack Obama",2012-04-06,31,214,TRUE,47.822087
2012,"democrat","Barack Obama",2012-04-07,30,213,TRUE,47.768054
2012,"democrat","Barack Obama",2012-04-08,30,212,TRUE,48.180063
2012,"democrat","Barack Obama",2012-04-09,30,211,TRUE,48.154042
2012,"democrat","Barack Obama",2012-04-10,30,210,TRUE,47.987876
2012,"democrat","Barack Obama",2012-04-11,30,209,TRUE,47.568006
2012,"democrat","Barack Obama",2012-04-12,30,208,TRUE,47.687666
2012,"democrat","Barack Obama",2012-04-13,30,207,TRUE,47.421559
2012,"democrat","Barack Obama",2012-04-14,29,206,TRUE,47.392936
2012,"democrat","Barack Obama",2012-04-15,29,205,TRUE,47.138702
2012,"democrat","Barack Obama",2012-04-16,29,204,TRUE,47.268001
2012,"democrat","Barack Obama",2012-04-17,29,203,TRUE,47.192467
2012,"democrat","Barack Obama",2012-04-18,29,202,TRUE,47.1152
2012,"democrat","Barack Obama",2012-04-19,29,201,TRUE,47.114696
2012,"democrat","Barack Obama",2012-04-20,29,200,TRUE,47.17886
2012,"democrat","Barack Obama",2012-04-21,28,199,TRUE,47.21352
2012,"democrat","Barack Obama",2012-04-22,28,198,TRUE,47.215064
2012,"democrat","Barack Obama",2012-04-23,28,197,TRUE,47.241314
2012,"democrat","Barack Obama",2012-04-24,28,196,TRUE,47.238839
2012,"democrat","Barack Obama",2012-04-25,28,195,TRUE,47.165688
2012,"democrat","Barack Obama",2012-04-26,28,194,TRUE,47.805867
2012,"democrat","Barack Obama",2012-04-27,28,193,TRUE,47.387006
2012,"democrat","Barack Obama",2012-04-28,27,192,TRUE,47.181307
2012,"democrat","Barack Obama",2012-04-29,27,191,TRUE,47.121088
2012,"democrat","Barack Obama",2012-04-30,27,190,TRUE,47.267047
2012,"democrat","Barack Obama",2012-05-01,27,189,TRUE,47.157751
2012,"democrat","Barack Obama",2012-05-02,27,188,TRUE,47.262488
2012,"democrat","Barack Obama",2012-05-03,27,187,TRUE,47.121028
2012,"democrat","Barack Obama",2012-05-04,27,186,TRUE,47.139571
2012,"democrat","Barack Obama",2012-05-05,26,185,TRUE,47.119357
2012,"democrat","Barack Obama",2012-05-06,26,184,TRUE,46.980411
2012,"democrat","Barack Obama",2012-05-07,26,183,TRUE,46.967797
2012,"democrat","Barack Obama",2012-05-08,26,182,TRUE,46.750646
2012,"democrat","Barack Obama",2012-05-10,26,180,TRUE,46.717927
2012,"democrat","Barack Obama",2012-05-11,26,179,TRUE,46.694968
2012,"democrat","Barack Obama",2012-05-12,25,178,TRUE,46.506013
2012,"democrat","Barack Obama",2012-05-14,25,176,TRUE,46.097385
2012,"democrat","Barack Obama",2012-05-15,25,175,TRUE,46.159944
2012,"democrat","Barack Obama",2012-05-16,25,174,TRUE,45.892057
2012,"democrat","Barack Obama",2012-05-17,25,173,TRUE,45.820104
2012,"democrat","Barack Obama",2012-05-18,25,172,TRUE,45.76682
2012,"democrat","Barack Obama",2012-05-19,24,171,TRUE,45.792301
2012,"democrat","Barack Obama",2012-05-20,24,170,TRUE,46.080179
2012,"democrat","Barack Obama",2012-05-21,24,169,TRUE,46.097213
2012,"democrat","Barack Obama",2012-05-22,24,168,TRUE,46.088168
2012,"democrat","Barack Obama",2012-05-23,24,167,TRUE,46.114068
2012,"democrat","Barack Obama",2012-05-24,24,166,TRUE,46.078457
2012,"democrat","Barack Obama",2012-05-25,24,165,TRUE,46.065455
2012,"democrat","Barack Obama",2012-05-26,23,164,TRUE,46.086912
2012,"democrat","Barack Obama",2012-05-27,23,163,TRUE,46.039228
2012,"democrat","Barack Obama",2012-05-28,23,162,TRUE,46.052934
2012,"democrat","Barack Obama",2012-05-29,23,161,TRUE,46.073273
2012,"democrat","Barack Obama",2012-05-30,23,160,TRUE,46.114494
2012,"democrat","Barack Obama",2012-05-31,23,159,TRUE,45.967689
2012,"democrat","Barack Obama",2012-06-01,23,158,TRUE,45.994589
2012,"democrat","Barack Obama",2012-06-02,22,157,TRUE,46.063917
2012,"democrat","Barack Obama",2012-06-03,22,156,TRUE,46.333679
2012,"democrat","Barack Obama",2012-06-04,22,155,TRUE,46.401446
2012,"democrat","Barack Obama",2012-06-05,22,154,TRUE,46.206024
2012,"democrat","Barack Obama",2012-06-06,22,153,TRUE,46.194505
2012,"democrat","Barack Obama",2012-06-07,22,152,TRUE,46.307339
2012,"democrat","Barack Obama",2012-06-08,22,151,TRUE,46.0848255
2012,"democrat","Barack Obama",2012-06-10,21,149,TRUE,46.212047
2012,"democrat","Barack Obama",2012-06-11,21,148,TRUE,46.129089
2012,"democrat","Barack Obama",2012-06-12,21,147,TRUE,46.111329
2012,"democrat","Barack Obama",2012-06-13,21,146,TRUE,46.104211
2012,"democrat","Barack Obama",2012-06-14,21,145,TRUE,46.06737
2012,"democrat","Barack Obama",2012-06-15,21,144,TRUE,46.055673
2012,"democrat","Barack Obama",2012-06-16,20,143,TRUE,45.980301
2012,"democrat","Barack Obama",2012-06-17,20,142,TRUE,46.222468
2012,"democrat","Barack Obama",2012-06-18,20,141,TRUE,46.578373
2012,"democrat","Barack Obama",2012-06-20,20,139,TRUE,46.558844
2012,"democrat","Barack Obama",2012-06-21,20,138,TRUE,46.568538
2012,"democrat","Barack Obama",2012-06-22,20,137,TRUE,46.641848
2012,"democrat","Barack Obama",2012-06-23,19,136,TRUE,46.656219
2012,"democrat","Barack Obama",2012-06-24,19,135,TRUE,46.527412
2012,"democrat","Barack Obama",2012-06-25,19,134,TRUE,46.433961
2012,"democrat","Barack Obama",2012-06-26,19,133,TRUE,46.491633
2012,"democrat","Barack Obama",2012-06-27,19,132,TRUE,46.715661
2012,"democrat","Barack Obama",2012-06-28,19,131,TRUE,46.8019285
2012,"democrat","Barack Obama",2012-06-30,18,129,TRUE,46.828372
2012,"democrat","Barack Obama",2012-07-01,18,128,TRUE,46.778837
2012,"democrat","Barack Obama",2012-07-02,18,127,TRUE,46.8746686666667
2012,"democrat","Barack Obama",2012-07-05,18,124,TRUE,46.602132
2012,"democrat","Barack Obama",2012-07-06,18,123,TRUE,46.579958
2012,"democrat","Barack Obama",2012-07-07,17,122,TRUE,46.60368
2012,"democrat","Barack Obama",2012-07-08,17,121,TRUE,46.460609
2012,"democrat","Barack Obama",2012-07-09,17,120,TRUE,46.323787
2012,"democrat","Barack Obama",2012-07-10,17,119,TRUE,46.390526
2012,"democrat","Barack Obama",2012-07-11,17,118,TRUE,46.60769
2012,"democrat","Barack Obama",2012-07-13,17,116,TRUE,46.579077
2012,"democrat","Barack Obama",2012-07-14,16,115,TRUE,46.59696
2012,"democrat","Barack Obama",2012-07-15,16,114,TRUE,46.55637
2012,"democrat","Barack Obama",2012-07-16,16,113,TRUE,46.657188
2012,"democrat","Barack Obama",2012-07-17,16,112,TRUE,46.677533
2012,"democrat","Barack Obama",2012-07-18,16,111,TRUE,46.65195
2012,"democrat","Barack Obama",2012-07-19,16,110,TRUE,46.762579
2012,"democrat","Barack Obama",2012-07-20,16,109,TRUE,46.787251
2012,"democrat","Barack Obama",2012-07-21,15,108,TRUE,46.607399
2012,"democrat","Barack Obama",2012-07-22,15,107,TRUE,46.579635
2012,"democrat","Barack Obama",2012-07-23,15,106,TRUE,46.505713
2012,"democrat","Barack Obama",2012-07-24,15,105,TRUE,46.437406
2012,"democrat","Barack Obama",2012-07-25,15,104,TRUE,46.602904
2012,"democrat","Barack Obama",2012-07-26,15,103,TRUE,46.743239
2012,"democrat","Barack Obama",2012-07-27,15,102,TRUE,46.727591
2012,"democrat","Barack Obama",2012-07-28,14,101,TRUE,46.777088
2012,"democrat","Barack Obama",2012-07-29,14,100,TRUE,46.763254
2012,"democrat","Barack Obama",2012-07-30,14,99,TRUE,46.720369
2012,"democrat","Barack Obama",2012-07-31,14,98,TRUE,46.716841
2012,"democrat","Barack Obama",2012-08-01,14,97,TRUE,46.73489
2012,"democrat","Barack Obama",2012-08-02,14,96,TRUE,46.696961
2012,"democrat","Barack Obama",2012-08-03,14,95,TRUE,46.708239
2012,"democrat","Barack Obama",2012-08-04,13,94,TRUE,46.677239
2012,"democrat","Barack Obama",2012-08-05,13,93,TRUE,47.038741
2012,"democrat","Barack Obama",2012-08-06,13,92,TRUE,47.104868
2012,"democrat","Barack Obama",2012-08-07,13,91,TRUE,47.399306
2012,"democrat","Barack Obama",2012-08-08,13,90,TRUE,47.469511
2012,"democrat","Barack Obama",2012-08-09,13,89,TRUE,47.364286
2012,"democrat","Barack Obama",2012-08-10,13,88,TRUE,47.366301
2012,"democrat","Barack Obama",2012-08-11,12,87,TRUE,47.365614
2012,"democrat","Barack Obama",2012-08-12,12,86,TRUE,47.2788615
2012,"democrat","Barack Obama",2012-08-14,12,84,TRUE,47.17029
2012,"democrat","Barack Obama",2012-08-15,12,83,TRUE,47.158373
2012,"democrat","Barack Obama",2012-08-16,12,82,TRUE,46.97707
2012,"democrat","Barack Obama",2012-08-17,12,81,TRUE,46.949204
2012,"democrat","Barack Obama",2012-08-18,11,80,TRUE,46.858765
2012,"democrat","Barack Obama",2012-08-19,11,79,TRUE,46.814359
2012,"democrat","Barack Obama",2012-08-20,11,78,TRUE,46.724851
2012,"democrat","Barack Obama",2012-08-21,11,77,TRUE,46.615298
2012,"democrat","Barack Obama",2012-08-22,11,76,TRUE,46.607243
2012,"democrat","Barack Obama",2012-08-23,11,75,TRUE,46.725537
2012,"democrat","Barack Obama",2012-08-24,11,74,TRUE,46.745032
2012,"democrat","Barack Obama",2012-08-25,10,73,TRUE,46.758665
2012,"democrat","Barack Obama",2012-08-26,10,72,TRUE,46.849587
2012,"democrat","Barack Obama",2012-08-27,10,71,TRUE,46.887288
2012,"democrat","Barack Obama",2012-08-28,10,70,TRUE,46.84883
2012,"democrat","Barack Obama",2012-08-29,10,69,TRUE,46.558564
2012,"democrat","Barack Obama",2012-08-30,10,68,TRUE,46.276403
2012,"democrat","Barack Obama",2012-08-31,10,67,TRUE,46.283129
2012,"democrat","Barack Obama",2012-09-01,9,66,TRUE,46.154188
2012,"democrat","Barack Obama",2012-09-02,9,65,TRUE,46.187994
2012,"democrat","Barack Obama",2012-09-03,9,64,TRUE,46.274605
2012,"democrat","Barack Obama",2012-09-04,9,63,TRUE,46.39519
2012,"democrat","Barack Obama",2012-09-05,9,62,TRUE,46.304931
2012,"democrat","Barack Obama",2012-09-06,9,61,FALSE,46.295888
2012,"democrat","Barack Obama",2012-09-07,9,60,FALSE,46.943731
2012,"democrat","Barack Obama",2012-09-08,8,59,FALSE,47.603289
2012,"democrat","Barack Obama",2012-09-09,8,58,FALSE,47.974949
2012,"democrat","Barack Obama",2012-09-10,8,57,FALSE,48.297585
2012,"democrat","Barack Obama",2012-09-11,8,56,FALSE,48.323779
2012,"democrat","Barack Obama",2012-09-12,8,55,FALSE,48.569887
2012,"democrat","Barack Obama",2012-09-14,8,53,FALSE,48.619786
2012,"democrat","Barack Obama",2012-09-15,7,52,FALSE,48.659833
2012,"democrat","Barack Obama",2012-09-16,7,51,FALSE,48.623156
