"year","state","party","candidate_name","poll_date","weeks_left","days_left","before_convention","avg_poll"
2008,"North Carolina","democrat","Barack Obama",2008-07-14,16,113,TRUE,43.285929
2008,"North Carolina","democrat","Barack Obama",2008-07-15,16,112,TRUE,43.4215968333333
2008,"North Carolina","democrat","Barack Obama",2008-07-16,16,111,TRUE,43.3902535
2008,"North Carolina","democrat","Barack Obama",2008-07-27,14,100,TRUE,43.663574
2008,"North Carolina","democrat","Barack Obama",2008-08-11,12,85,TRUE,43.801878
2008,"North Carolina","democrat","Barack Obama",2008-08-13,12,83,TRUE,43.7120135
2008,"North Carolina","democrat","Barack Obama",2008-08-17,11,79,TRUE,43.416113
2008,"North Carolina","democrat","Barack Obama",2008-08-19,11,77,TRUE,43.7347405
2008,"North Carolina","democrat","Barack Obama",2008-08-23,10,73,TRUE,43.5527386666667
2008,"North Carolina","democrat","Barack Obama",2008-08-26,10,70,TRUE,43.4175306666667
2008,"North Carolina","democrat","Barack Obama",2008-09-07,8,58,FALSE,43.992288
2008,"North Carolina","democrat","Barack Obama",2008-09-08,8,57,FALSE,42.750401
2008,"North Carolina","democrat","Barack Obama",2008-09-09,8,56,FALSE,43.2281153333333
2008,"North Carolina","democrat","Barack Obama",2008-09-12,8,53,FALSE,43.7654465
2008,"North Carolina","democrat","Barack Obama",2008-09-16,7,49,FALSE,43.423482
2008,"North Carolina","democrat","Barack Obama",2008-09-18,7,47,FALSE,44.06055
2008,"North Carolina","democrat","Barack Obama",2008-09-20,6,45,FALSE,44.52136
2008,"North Carolina","democrat","Barack Obama",2008-09-23,6,42,FALSE,44.8915225
2008,"North Carolina","democrat","Barack Obama",2008-09-29,5,36,FALSE,45.524839
2008,"North Carolina","democrat","Barack Obama",2008-09-30,5,35,FALSE,45.8723552
2008,"North Carolina","democrat","Barack Obama",2008-10-05,4,30,FALSE,46.644643
2008,"North Carolina","democrat","Barack Obama",2008-10-06,4,29,FALSE,46.678727
2008,"North Carolina","democrat","Barack Obama",2008-10-07,4,28,FALSE,46.639134
2008,"North Carolina","democrat","Barack Obama",2008-10-08,4,27,FALSE,47.306044
2008,"North Carolina","democrat","Barack Obama",2008-10-12,3,23,FALSE,47.549347
2008,"North Carolina","democrat","Barack Obama",2008-10-13,3,22,FALSE,47.7227175
2008,"North Carolina","democrat","Barack Obama",2008-10-19,2,16,FALSE,48.628483
2008,"North Carolina","democrat","Barack Obama",2008-10-20,2,15,FALSE,48.434534
2008,"North Carolina","democrat","Barack Obama",2008-10-21,2,14,FALSE,48.5599695
2008,"North Carolina","democrat","Barack Obama",2008-10-23,2,12,FALSE,48.480811
2008,"North Carolina","democrat","Barack Obama",2008-10-25,1,10,FALSE,48.377589
2008,"North Carolina","democrat","Barack Obama",2008-10-26,1,9,FALSE,48.330259
2008,"North Carolina","democrat","Barack Obama",2008-10-29,1,6,FALSE,48.227784
2008,"North Carolina","democrat","Barack Obama",2008-11-02,0,2,FALSE,48.32055
2008,"North Carolina","democrat","Barack Obama",2008-11-03,0,1,FALSE,48.35763
2008,"North Carolina","republican","John McCain",2008-02-28,36,250,TRUE,49.1136311904762
2008,"North Carolina","republican","John McCain",2008-03-20,33,229,TRUE,49.7159654285714
2008,"North Carolina","republican","John McCain",2008-04-10,30,208,TRUE,49.2691560357143
2008,"North Carolina","republican","John McCain",2008-05-08,26,180,TRUE,49.124482
2008,"North Carolina","republican","John McCain",2008-05-09,26,179,TRUE,48.940758375
2008,"North Carolina","republican","John McCain",2008-05-17,24,171,TRUE,47.627608
2008,"North Carolina","republican","John McCain",2008-05-19,24,169,TRUE,48.4064122
2008,"North Carolina","republican","John McCain",2008-05-29,23,159,TRUE,46.8126755833333
2008,"North Carolina","republican","John McCain",2008-06-10,21,147,TRUE,46.7594133333333
2008,"North Carolina","republican","John McCain",2008-06-13,21,144,TRUE,46.5070695
2008,"North Carolina","republican","John McCain",2008-06-29,18,128,TRUE,44.8468932
2008,"North Carolina","republican","John McCain",2008-07-14,16,113,TRUE,45.55794
2008,"North Carolina","republican","John McCain",2008-07-15,16,112,TRUE,45.2137497142857
2008,"North Carolina","republican","John McCain",2008-07-16,16,111,TRUE,45.1136282
2008,"North Carolina","republican","John McCain",2008-07-27,14,100,TRUE,45.5698994
2008,"North Carolina","republican","John McCain",2008-08-11,12,85,TRUE,46.0670525
2008,"North Carolina","republican","John McCain",2008-08-13,12,83,TRUE,46.605395
2008,"North Carolina","republican","John McCain",2008-08-17,11,79,TRUE,46.4178935
2008,"North Carolina","republican","John McCain",2008-08-19,11,77,TRUE,46.1432935
2008,"North Carolina","republican","John McCain",2008-08-23,10,73,TRUE,45.783075
2008,"North Carolina","republican","John McCain",2008-08-26,10,70,TRUE,45.7467005833333
2008,"North Carolina","republican","John McCain",2008-09-07,8,58,FALSE,46.209833
2008,"North Carolina","republican","John McCain",2008-09-08,8,57,FALSE,47.827588
2008,"North Carolina","republican","John McCain",2008-09-09,8,56,FALSE,47.7642583333333
2008,"North Carolina","republican","John McCain",2008-09-12,8,53,FALSE,50.492007
2008,"North Carolina","republican","John McCain",2008-09-16,7,49,FALSE,50.2941035
2008,"North Carolina","republican","John McCain",2008-09-18,7,47,FALSE,49.7756835
2008,"North Carolina","republican","John McCain",2008-09-20,6,45,FALSE,49.038484
2008,"North Carolina","republican","John McCain",2008-09-23,6,42,FALSE,48.6602381666667
2008,"North Carolina","republican","John McCain",2008-09-29,5,36,FALSE,48.007247
2008,"North Carolina","republican","John McCain",2008-09-30,5,35,FALSE,47.816059
2008,"North Carolina","republican","John McCain",2008-10-05,4,30,FALSE,47.250603
2008,"North Carolina","republican","John McCain",2008-10-06,4,29,FALSE,47.298345
2008,"North Carolina","republican","John McCain",2008-10-07,4,28,FALSE,47.337617
2008,"North Carolina","republican","John McCain",2008-10-08,4,27,FALSE,46.764576
2008,"North Carolina","republican","John McCain",2008-10-12,3,23,FALSE,46.79062
2008,"North Carolina","republican","John McCain",2008-10-13,3,22,FALSE,46.8867236666667
2008,"North Carolina","republican","John McCain",2008-10-19,2,16,FALSE,46.4912525
2008,"North Carolina","republican","John McCain",2008-10-21,2,14,FALSE,46.4044615
2008,"North Carolina","republican","John McCain",2008-10-23,2,12,FALSE,46.587432
2008,"North Carolina","republican","John McCain",2008-10-25,1,10,FALSE,46.648307
2008,"North Carolina","republican","John McCain",2008-10-26,1,9,FALSE,46.818718
2008,"North Carolina","republican","John McCain",2008-10-29,1,6,FALSE,46.6076473333333
2008,"North Carolina","republican","John McCain",2008-10-30,1,5,FALSE,46.545973
2008,"North Carolina","republican","John McCain",2008-11-02,0,2,FALSE,47.433674
2008,"North Carolina","republican","John McCain",2008-11-03,0,1,FALSE,47.537201
2008,"North Dakota","democrat","Barack Obama",2008-02-28,36,250,TRUE,46.3746379714286
2008,"North Dakota","democrat","Barack Obama",2008-04-03,31,215,TRUE,43.7779430625
2008,"North Dakota","democrat","Barack Obama",2008-07-08,17,119,TRUE,43.24238142
2008,"North Dakota","democrat","Barack Obama",2008-08-27,10,69,TRUE,43.3117153333333
2008,"North Dakota","democrat","Barack Obama",2008-09-08,8,57,FALSE,42.491329
2008,"North Dakota","democrat","Barack Obama",2008-09-17,7,48,FALSE,42.5515230952381
2008,"North Dakota","democrat","Barack Obama",2008-10-08,4,27,FALSE,43.064924
2008,"North Dakota","democrat","Barack Obama",2008-10-14,3,21,FALSE,43.2477595555556
2008,"North Dakota","democrat","Barack Obama",2008-11-01,0,3,FALSE,44.24986825
2008,"North Dakota","republican","John McCain",2008-02-28,36,250,TRUE,43.8784131142857
2008,"North Dakota","republican","John McCain",2008-04-03,31,215,TRUE,44.6321843333333
2008,"North Dakota","republican","John McCain",2008-07-08,17,119,TRUE,43.64301434
2008,"North Dakota","republican","John McCain",2008-08-27,10,69,TRUE,42.3398554166667
2008,"North Dakota","republican","John McCain",2008-09-08,8,57,FALSE,46.4216012222222
2008,"North Dakota","republican","John McCain",2008-09-17,7,48,FALSE,47.6823236190476
2008,"North Dakota","republican","John McCain",2008-10-08,4,27,FALSE,46.6819431666667
2008,"North Dakota","republican","John McCain",2008-10-14,3,21,FALSE,45.5705998888889
2008,"North Dakota","republican","John McCain",2008-11-01,0,3,FALSE,45.47343025
2008,"Ohio","democrat","Barack Obama",2008-02-28,36,250,TRUE,46.0272135
2008,"Ohio","democrat","Barack Obama",2008-03-13,34,236,TRUE,44.4300706666667
2008,"Ohio","democrat","Barack Obama",2008-03-16,33,233,TRUE,44.161644
2008,"Ohio","democrat","Barack Obama",2008-03-17,33,232,TRUE,43.7718925
2008,"Ohio","democrat","Barack Obama",2008-03-31,31,218,TRUE,43.85762325
2008,"Ohio","democrat","Barack Obama",2008-04-08,30,210,TRUE,43.1172078
2008,"Ohio","democrat","Barack Obama",2008-04-13,29,205,TRUE,43.65300425
2008,"Ohio","democrat","Barack Obama",2008-04-29,27,189,TRUE,43.61213
2008,"Ohio","democrat","Barack Obama",2008-05-15,25,173,TRUE,43.9498006666667
2008,"Ohio","democrat","Barack Obama",2008-05-18,24,170,TRUE,43.7935620666667
2008,"Ohio","democrat","Barack Obama",2008-05-20,24,168,TRUE,43.6734755384615
2008,"Ohio","democrat","Barack Obama",2008-06-15,20,142,TRUE,45.774379
2008,"Ohio","democrat","Barack Obama",2008-06-17,20,140,TRUE,45.9614142
2008,"Ohio","democrat","Barack Obama",2008-06-22,19,135,TRUE,46.2226790434783
2008,"Ohio","democrat","Barack Obama",2008-06-30,18,127,TRUE,46.3220352
2008,"Ohio","democrat","Barack Obama",2008-07-20,15,107,TRUE,46.518734
2008,"Ohio","democrat","Barack Obama",2008-07-21,15,106,TRUE,45.94881225
2008,"Ohio","democrat","Barack Obama",2008-07-29,14,98,TRUE,46.025780125
2008,"Ohio","democrat","Barack Obama",2008-08-14,12,82,TRUE,45.44606425
2008,"Ohio","democrat","Barack Obama",2008-08-18,11,78,TRUE,44.4803411666667
2008,"Ohio","democrat","Barack Obama",2008-08-24,10,72,TRUE,43.3906463333333
2008,"Ohio","democrat","Barack Obama",2008-09-02,9,63,FALSE,44.5954776
2008,"Ohio","democrat","Barack Obama",2008-09-07,8,58,FALSE,44.8743665
2008,"Ohio","democrat","Barack Obama",2008-09-09,8,56,FALSE,45.629336
2008,"Ohio","democrat","Barack Obama",2008-09-10,8,55,FALSE,46.1928305
2008,"Ohio","democrat","Barack Obama",2008-09-12,8,53,FALSE,46.023482
2008,"Ohio","democrat","Barack Obama",2008-09-13,7,52,FALSE,45.241004
2008,"Ohio","democrat","Barack Obama",2008-09-14,7,51,FALSE,44.8554595
2008,"Ohio","democrat","Barack Obama",2008-09-16,7,49,FALSE,44.802185
2008,"Ohio","democrat","Barack Obama",2008-09-17,7,48,FALSE,44.90615125
2008,"Ohio","democrat","Barack Obama",2008-09-21,6,44,FALSE,44.954641
2008,"Ohio","democrat","Barack Obama",2008-09-22,6,43,FALSE,44.979955
2008,"Ohio","democrat","Barack Obama",2008-09-23,6,42,FALSE,45.031271
2008,"Ohio","democrat","Barack Obama",2008-09-26,6,39,FALSE,45.467051
2008,"Ohio","democrat","Barack Obama",2008-09-28,5,37,FALSE,45.736994
2008,"Ohio","democrat","Barack Obama",2008-09-29,5,36,FALSE,46.104359
2008,"Ohio","democrat","Barack Obama",2008-10-01,5,34,FALSE,46.541664
2008,"Ohio","democrat","Barack Obama",2008-10-05,4,30,FALSE,47.331011
2008,"Ohio","democrat","Barack Obama",2008-10-07,4,28,FALSE,47.437422
2008,"Ohio","democrat","Barack Obama",2008-10-08,4,27,FALSE,48.106237
2008,"Ohio","democrat","Barack Obama",2008-10-09,4,26,FALSE,47.7919973333333
2008,"Ohio","democrat","Barack Obama",2008-10-12,3,23,FALSE,48.069894
2008,"Ohio","democrat","Barack Obama",2008-10-13,3,22,FALSE,47.980931
2008,"Ohio","democrat","Barack Obama",2008-10-14,3,21,FALSE,48.068641
2008,"Ohio","democrat","Barack Obama",2008-10-17,3,18,FALSE,47.87987
2008,"Ohio","democrat","Barack Obama",2008-10-19,2,16,FALSE,48.423828
2008,"Ohio","democrat","Barack Obama",2008-10-21,2,14,FALSE,48.632917
2008,"Ohio","democrat","Barack Obama",2008-10-22,2,13,FALSE,49.122107
2008,"Ohio","democrat","Barack Obama",2008-10-23,2,12,FALSE,49.5553566666667
2008,"Ohio","democrat","Barack Obama",2008-10-26,1,9,FALSE,49.50748
2008,"Ohio","democrat","Barack Obama",2008-10-27,1,8,FALSE,49.244046
2008,"Ohio","democrat","Barack Obama",2008-10-29,1,6,FALSE,49.23172425
2008,"Ohio","democrat","Barack Obama",2008-11-02,0,2,FALSE,49.628237
2008,"Ohio","democrat","Barack Obama",2008-11-03,0,1,FALSE,49.617053
2008,"Ohio","republican","John McCain",2008-02-28,36,250,TRUE,44.8818529285714
2008,"Ohio","republican","John McCain",2008-03-13,34,236,TRUE,45.6320913333333
2008,"Ohio","republican","John McCain",2008-03-16,33,233,TRUE,46.750081
2008,"Ohio","republican","John McCain",2008-03-17,33,232,TRUE,47.0787976428571
2008,"Ohio","republican","John McCain",2008-03-31,31,218,TRUE,46.631862375
2008,"Ohio","republican","John McCain",2008-04-08,30,210,TRUE,46.987751
2008,"Ohio","republican","John McCain",2008-04-13,29,205,TRUE,47.155194375
2008,"Ohio","republican","John McCain",2008-04-29,27,189,TRUE,46.7422625625
2008,"Ohio","republican","John McCain",2008-05-15,25,173,TRUE,46.441694
2008,"Ohio","republican","John McCain",2008-05-18,24,170,TRUE,45.9268935833333
2008,"Ohio","republican","John McCain",2008-05-20,24,168,TRUE,46.009987875
2008,"Ohio","republican","John McCain",2008-06-15,20,142,TRUE,44.13405
2008,"Ohio","republican","John McCain",2008-06-17,20,140,TRUE,43.847796
2008,"Ohio","republican","John McCain",2008-06-22,19,135,TRUE,42.9540860588235
2008,"Ohio","republican","John McCain",2008-06-30,18,127,TRUE,41.8762838181818
2008,"Ohio","republican","John McCain",2008-07-20,15,107,TRUE,41.829562
2008,"Ohio","republican","John McCain",2008-07-21,15,106,TRUE,43.330625875
2008,"Ohio","republican","John McCain",2008-07-29,14,98,TRUE,43.47024
2008,"Ohio","republican","John McCain",2008-08-14,12,82,TRUE,44.154468
2008,"Ohio","republican","John McCain",2008-08-18,11,78,TRUE,44.1452761666667
2008,"Ohio","republican","John McCain",2008-08-24,10,72,TRUE,43.9537207777778
2008,"Ohio","republican","John McCain",2008-09-02,9,63,TRUE,44.4708828
2008,"Ohio","republican","John McCain",2008-09-07,8,58,FALSE,45.022637
2008,"Ohio","republican","John McCain",2008-09-09,8,56,FALSE,44.643634
2008,"Ohio","republican","John McCain",2008-09-10,8,55,FALSE,46.790915
2008,"Ohio","republican","John McCain",2008-09-12,8,53,FALSE,47.891647
2008,"Ohio","republican","John McCain",2008-09-13,7,52,FALSE,47.913508
2008,"Ohio","republican","John McCain",2008-09-14,7,51,FALSE,47.6916125
2008,"Ohio","republican","John McCain",2008-09-16,7,49,FALSE,47.484739
2008,"Ohio","republican","John McCain",2008-09-17,7,48,FALSE,47.49335375
2008,"Ohio","republican","John McCain",2008-09-21,6,44,FALSE,47.616047
2008,"Ohio","republican","John McCain",2008-09-22,6,43,FALSE,47.484309
2008,"Ohio","republican","John McCain",2008-09-23,6,42,FALSE,47.3487013333333
2008,"Ohio","republican","John McCain",2008-09-26,6,39,FALSE,46.7489745
2008,"Ohio","republican","John McCain",2008-09-28,5,37,FALSE,46.593605
2008,"Ohio","republican","John McCain",2008-09-29,5,36,FALSE,46.46118
2008,"Ohio","republican","John McCain",2008-10-01,5,34,FALSE,46.05898825
2008,"Ohio","republican","John McCain",2008-10-05,4,30,FALSE,45.64901
2008,"Ohio","republican","John McCain",2008-10-07,4,28,FALSE,45.547766
2008,"Ohio","republican","John McCain",2008-10-08,4,27,FALSE,45.225982
2008,"Ohio","republican","John McCain",2008-10-09,4,26,FALSE,45.401719
2008,"Ohio","republican","John McCain",2008-10-12,3,23,FALSE,45.30912
2008,"Ohio","republican","John McCain",2008-10-13,3,22,FALSE,45.644196
2008,"Ohio","republican","John McCain",2008-10-14,3,21,FALSE,45.696532
2008,"Ohio","republican","John McCain",2008-10-17,3,18,FALSE,45.835692
2008,"Ohio","republican","John McCain",2008-10-19,2,16,FALSE,45.3105645
2008,"Ohio","republican","John McCain",2008-10-21,2,14,FALSE,44.985118
2008,"Ohio","republican","John McCain",2008-10-22,2,13,FALSE,44.601158
2008,"Ohio","republican","John McCain",2008-10-23,2,12,FALSE,44.6265326666667
2008,"Ohio","republican","John McCain",2008-10-26,1,9,FALSE,44.358945
2008,"Ohio","republican","John McCain",2008-10-27,1,8,FALSE,43.9668245
2008,"Ohio","republican","John McCain",2008-10-29,1,6,FALSE,44.12416525
2008,"Ohio","republican","John McCain",2008-11-02,0,2,FALSE,45.011233
2008,"Ohio","republican","John McCain",2008-11-03,0,1,FALSE,45.06243
2008,"Oklahoma","democrat","Barack Obama",2008-02-28,36,250,TRUE,31.5495611666667
2008,"Oklahoma","democrat","Barack Obama",2008-04-10,30,208,TRUE,27.797920691358
2008,"Oklahoma","democrat","Barack Obama",2008-06-30,18,127,TRUE,31.1265834782609
2008,"Oklahoma","democrat","Barack Obama",2008-07-23,15,104,TRUE,28.9109502826087
2008,"Oklahoma","democrat","Barack Obama",2008-09-07,8,58,FALSE,30.1060875
2008,"Oklahoma","democrat","Barack Obama",2008-09-11,8,54,FALSE,30.4056633333333
2008,"Oklahoma","democrat","Barack Obama",2008-09-14,7,51,FALSE,29.86891025
2008,"Oklahoma","democrat","Barack Obama",2008-09-18,7,47,FALSE,31.3493375
2008,"Oklahoma","democrat","Barack Obama",2008-09-22,6,43,FALSE,30.3349705
2008,"Oklahoma","democrat","Barack Obama",2008-09-28,5,37,FALSE,30.022416
2008,"Oklahoma","democrat","Barack Obama",2008-09-29,5,36,FALSE,30.981357
2008,"Oklahoma","democrat","Barack Obama",2008-10-05,4,30,FALSE,30.9847184285714
2008,"Oklahoma","democrat","Barack Obama",2008-10-12,3,23,FALSE,31.6043864285714
2008,"Oklahoma","democrat","Barack Obama",2008-10-19,2,16,FALSE,32.239114
2008,"Oklahoma","democrat","Barack Obama",2008-10-20,2,15,FALSE,32.4183971666667
2008,"Oklahoma","democrat","Barack Obama",2008-10-26,1,9,FALSE,33.5228836666667
2008,"Oklahoma","democrat","Barack Obama",2008-10-29,1,6,FALSE,34.8220878571429
2008,"Oklahoma","republican","John McCain",2008-02-28,36,250,TRUE,60.5706418571429
2008,"Oklahoma","republican","John McCain",2008-04-10,30,208,TRUE,61.9814829012346
2008,"Oklahoma","republican","John McCain",2008-06-30,18,127,TRUE,55.9119813913043
2008,"Oklahoma","republican","John McCain",2008-07-23,15,104,TRUE,56.3852677608696
2008,"Oklahoma","republican","John McCain",2008-09-07,8,58,FALSE,60.55773625
2008,"Oklahoma","republican","John McCain",2008-09-11,8,54,FALSE,60.8190646666667
2008,"Oklahoma","republican","John McCain",2008-09-14,7,51,FALSE,61.811374
2008,"Oklahoma","republican","John McCain",2008-09-18,7,47,FALSE,63.674809
2008,"Oklahoma","republican","John McCain",2008-09-22,6,43,FALSE,63.9050566666667
2008,"Oklahoma","republican","John McCain",2008-09-28,5,37,FALSE,64.748799
2008,"Oklahoma","republican","John McCain",2008-09-29,5,36,FALSE,64.1193358333333
2008,"Oklahoma","republican","John McCain",2008-10-05,4,30,FALSE,64.1545718571429
