president,subgroup,modeldate,startdate,enddate,pollster,grade,samplesize,population,weight,influence,approve,disapprove,adjusted_approve,adjusted_disapprove,multiversions,tracking,url,poll_id,question_id,createddate,timestamp
Donald Trump,Adults,10/30/2020,1/9/2019,1/14/2019,Pew Research Center,B/C,1505,a,1.2995045,0,37,59,38.174023,55.941666,"","",http://www.people-press.org/2019/01/16/most-border-wall-opponents-supporters-say-shutdown-concessions-are-unacceptable/,57324,92703,1/16/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/12/2019,1/12/2019,YouGov,B,1000,a,.13012205,0,40,54,40.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/klckm7dn45/tabs_Trump_Tweets_20190111.pdf,57297,92647,1/12/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/12/2019,1/13/2019,YouGov,B,1000,a,.12889293,0,37,55,37.020039,57.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/np5ulf3s9o/tabs_Trump_Tweets_20190112.pdf,57300,92651,1/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/10/2019,1/16/2019,Ipsos,B-,3316,a,.13898872,0,40.8,55.6,41.022054,54.516823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57373,92808,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/11/2019,1/17/2019,Ipsos,B-,3079,a,.12936506,0,40.7,55.4,40.922054,54.316823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57372,92807,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/12/2019,1/15/2019,YouGov,B,1500,a,.19154795,0,39,52,39.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1xbksrgzje/econTabReport.pdf,57330,92713,1/16/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/13/2019,1/15/2019,YouGov,B,1000,a,.12769863,0,41,53,41.020039,55.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0k1s5fh03c/tabs_Trump_Tweets_20190113.pdf,57307,92659,1/15/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/12/2019,1/18/2019,Ipsos,B-,2786,a,.11754299,0,40.6,55.5,40.822054,54.416823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57371,92806,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/14/2019,1/16/2019,YouGov,B,1000,a,.12782942,0,40,53,40.020039,55.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7uupyisium/tabs_Trump_Tweets_20190114.pdf,57329,92711,1/16/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/15/2019,1/16/2019,Morning Consult,B/C,2202,a,.24508368,0,39,56,38.222773,56.712346,"","",https://morningconsult.com/wp-content/uploads/2019/01/190131_crosstabs_GILLETTE_Adults_v1_AP-1.pdf,57337,92727,1/17/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/13/2019,1/19/2019,Ipsos,B-,2524,a,.10701068,0,41.4,54.4,41.622054,53.316823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57370,92805,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/15/2019,1/16/2019,YouGov,B,1000,a,.12802807,0,37,55,37.020039,57.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0hjcptvw6z/tabs_Trump_Tweets_20190115.pdf,57333,92720,1/16/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/16/2019,1/17/2019,YouGov,B,1000,a,.12858694,0,39,55,39.020039,57.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/p3pxjk2l0l/tabs_Trump_Tweets_20190116.pdf,57336,92725,1/17/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/14/2019,1/20/2019,Ipsos,B-,2302,a,.09807889,0,40.6,55.1,40.822054,54.016823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57369,92804,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/16/2019,1/18/2019,SurveyMonkey,D-,2277,a,.1604531,0,42,56,38.597284,55.517898,"","",https://docs.google.com/spreadsheets/d/1T02QEtddqViub5XugYrZuE0YDdqK47O8BNtttzZ5O3U/edit#gid=998920788,57364,92771,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/17/2019,1/18/2019,YouGov,B,1000,a,.12847859,0,38,55,38.020039,57.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/9ogjl4fltc/tabs_Trump_Tweets_20190117.pdf,57354,92748,1/18/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/16/2019,1/20/2019,AP-NORC,"",1062,a,1.4569949,0,34,65,35.308228,60.61968,"","",http://apnorc.org/PDFs/AP-NORC%20Omnibus%20January%202019/topline_release_1.pdf,57389,92838,1/23/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/15/2019,1/21/2019,Ipsos,B-,2306,a,.09864006,0,40.5,55,40.722054,53.916823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57368,92803,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/17/2019,1/19/2019,Morning Consult,B/C,2200,a,.23330885,0,40,55,39.222773,55.712346,"","",https://morningconsult.com/wp-content/uploads/2019/01/190137_crosstabs_HOLLYWOOD_Adults_v1.pdf,57416,92896,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/18/2019,1/20/2019,YouGov,B,1000,a,.12772433,0,38,54,38.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/m6e9fl3l35/tabs_Trump_Tweets_20190118.pdf,57355,92752,1/20/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/17/2019,1/20/2019,Morning Consult,B/C,2201,a,.23299326,0,40,55,39.222773,55.712346,"","",https://morningconsult.com/wp-content/uploads/2019/01/190139_crosstabs_NEW_YEARS_Adults_v1_AP.pdf,63128,114911,12/16/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/17/2019,1/20/2019,American Research Group,B,1100,a,1.4016035,0,41,54,42.696751,51.266219,"","",https://americanresearchgroup.com/economy/,57362,92769,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/16/2019,1/22/2019,Ipsos,B-,2105,a,.09030213,0,40.5,54.8,40.722054,53.716823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57388,92894,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/18/2019,1/21/2019,CBS News,A,1102,a,1.9708289,0,36,59,36.719901,58.552426,"","",https://www.cbsnews.com/news/pelosi-has-edge-over-trump-on-budget-negotiations-says-cbs-news-poll/,57379,92822,1/23/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/19/2019,1/20/2019,YouGov,B,1000,a,.12657304,0,40,55,40.020039,57.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gmr5y44xm/tabs_Trump_Tweets_20190119.pdf,57356,92754,1/20/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/17/2019,1/23/2019,Ipsos,B-,2303,a,.09889712,0,39.8,55.7,40.022054,54.616823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57425,92924,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/20/2019,1/21/2019,YouGov,B,1000,a,.12545385,0,38,54,38.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/1qpx9wf9xq/tabs_Trump_Tweets_20190120.pdf,57361,92762,1/21/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/20/2019,1/22/2019,YouGov,B,1500,a,.18818078,0,40,52,40.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/183c0vbnai/econTabReport.pdf,57383,92829,1/23/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/18/2019,1/24/2019,Ipsos,B-,2323,a,.09975818,0,39.3,56.3,39.522054,55.216823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57424,92923,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/19/2019,1/25/2019,Ipsos,B-,2447,a,.10494787,0,38.9,56.8,39.122054,55.716823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57423,92922,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/20/2019,1/23/2019,NBC News/The Wall Street Journal,A-,900,a,1.5245786,0,43,54,42.133364,54.998,"","",https://www.nbcnews.com/politics/meet-the-press/wrong-track-public-sours-nation-s-direction-after-shutdown-n963051,57402,92864,1/27/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/21/2019,1/22/2019,YouGov,B,1000,a,.12599642,0,40,54,40.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/qivo425mjn/tabs_Trump_Tweets_20190121.pdf,57378,92818,1/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/21/2019,1/24/2019,ABC News/The Washington Post,A+,1001,a,2.1242966,0,37,58,37.071877,56.89917,"","",https://apps.washingtonpost.com/g/page/national/washington-post-abc-news-poll-jan-21-24/2355/,57396,92853,1/25/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/22/2019,1/23/2019,YouGov,B,1000,a,.12655042,0,39,54,39.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lpkkz4pe28/tabs_Trump_Tweets_20190122.pdf,57391,92842,1/23/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/20/2019,1/26/2019,Ipsos,B-,2612,a,.11178471,0,39,57.3,39.222054,56.216823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57422,92921,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/23/2019,1/24/2019,YouGov,B,1000,a,.12711615,0,41,54,41.020039,56.17467,"","",https://today.yougov.com/topics/politics/articles-reports/2019/01/23/president-trump-daily-job-approval,57394,92847,1/24/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/21/2019,1/27/2019,Ipsos,B-,2931,a,.12507876,0,38.9,56.9,39.122054,55.816823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57421,92920,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/21/2019,1/27/2019,Gallup,B,1017,a,1.1327558,0,37,59,36.830178,57.849795,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57432,92940,1/30/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/24/2019,1/25/2019,YouGov,B,1000,a,.12703085,0,39,54,39.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/22uzshymdg/tabs_Trump_Tweets_20190124.pdf,57399,92858,1/25/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/22/2019,1/28/2019,Ipsos,B-,2947,a,.12544552,0,39.3,56.6,39.522054,55.516823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57420,92919,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/24/2019,1/25/2019,Morning Consult,B/C,1168,a,.11800973,0,37,56,36.222773,56.712346,"","",https://morningconsult.com/wp-content/uploads/2019/01/MorningConsult-US-Political-Chaos-Crosstabs.pdf,57401,92863,1/27/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/25/2019,1/27/2019,YouGov,B,1000,a,.12631548,0,40,55,40.020039,57.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/weul0qpulh/tabs_Trump_Tweets_20190125.pdf,57403,92865,1/27/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/23/2019,1/29/2019,Ipsos,B-,2786,a,.11836924,0,39.3,56.6,39.522054,55.516823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57434,93005,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/24/2019,1/27/2019,Morning Consult,B/C,2201,a,.21769521,0,40,54,39.222773,54.712346,"","",https://morningconsult.com/wp-content/uploads/2019/02/190151_crosstabs_HOLLYWOOD_REPORTER_Adults_v1_ML-2.pdf,57541,93200,2/19/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/24/2019,1/28/2019,Morning Consult,B/C,2201,a,.21769521,0,40,55,39.222773,55.712346,"","",https://morningconsult.com/wp-content/uploads/2019/02/190152_crosstabs_SUPER_Adults_v1_ML.pdf,57440,92953,2/1/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/25/2019,1/27/2019,Monmouth University,A+,805,a,1.8020903,0,41,54,40.660618,55.490015,"","",https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_012819.pdf/,57410,92879,1/28/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/26/2019,1/27/2019,YouGov,B,1000,a,.12565513,0,39,55,39.020039,57.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/pnr8dmwlil/tabs_Trump_Tweets_20190126.pdf,57404,92867,1/27/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/24/2019,1/30/2019,Ipsos,B-,2917,a,.12376285,0,38.5,57,38.722054,55.916823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57462,93018,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/27/2019,1/29/2019,YouGov,B,1500,a,.18750925,0,37,53,37.020039,55.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3kv2h8ad3b/econTabReport.pdf,57431,92936,1/30/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/25/2019,1/31/2019,Ipsos,B-,3007,a,.12756189,0,39.1,56.6,39.322054,55.516823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57461,93017,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/24/2019,2/1/2019,IBD/TIPP,A/B,905,a,1.5957902,0,39,57,39.904748,56.695051,"","",https://www.investors.com/politics/ibd-tipp-poll-trump-approval-public-mood/,57451,92993,2/4/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/27/2019,1/28/2019,YouGov,B,1000,a,.12500617,0,42,52,42.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/dpn58c7pqo/tabs_Trump_Tweets_20190127.pdf,57414,92888,1/28/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/26/2019,2/1/2019,Ipsos,B-,2933,a,.12463316,0,39.3,56.5,39.522054,55.416823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57460,93016,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/28/2019,1/29/2019,YouGov,B,1000,a,.12561374,0,41,51,41.020039,53.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/hh0961cq54/tabs_Trump_Tweets_20190128.pdf,57429,92932,1/29/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/27/2019,2/2/2019,Ipsos,B-,2780,a,.11854968,0,39.2,56.3,39.422054,55.216823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57459,93015,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/29/2019,1/31/2019,Morning Consult,B/C,2201,a,.21724711,0,42,53,41.222773,53.712346,"","",https://morningconsult.com/wp-content/uploads/2019/02/190166_crosstabs_SUPERBOWL_Adults_v1_ML.pdf,57521,93148,2/14/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/29/2019,1/30/2019,YouGov,B,1000,a,.12616856,0,39,56,39.020039,58.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/snn9tb3tsw/tabs_Trump_Tweets_20190129.pdf,57435,92944,1/30/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/28/2019,2/3/2019,Ipsos,B-,2459,a,.10539439,0,39.9,56,40.122054,54.916823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57458,93014,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/30/2019,1/31/2019,YouGov,B,1000,a,.1267351,0,41,52,41.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6vs64emovb/tabs_Trump_Tweets_20190130.pdf,57438,92949,2/1/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/29/2019,2/4/2019,Ipsos,B-,2442,a,.10520228,0,39.1,56.6,39.322054,55.516823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57457,93013,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/30/2019,2/3/2019,Morning Consult,B/C,2201,a,.21333859,0,41,54,40.222773,54.712346,"","",https://morningconsult.com/wp-content/uploads/2019/02/190172_crosstabs_FEMALE_DIRECTORS_Adults_v1.pdf,57571,93272,2/22/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/31/2019,2/1/2019,YouGov,B,1000,a,.12671443,0,41,53,41.020039,55.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/3gvq052hzq/tabs_Trump_Tweets_20190131.pdf,57444,92966,2/2/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/30/2019,2/2/2019,CNN/SSRS,B/C,1011,a,1.2537831,0,40,55,40.244452,54.461342,"","",http://cdn.cnn.com/cnn/2019/images/02/03/rel2a.-.trump.pdf,57448,92985,2/4/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/30/2019,2/5/2019,Ipsos,B-,2285,a,.09891217,0,38.1,57.5,38.322054,56.416823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57470,93091,2/12/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/1/2019,2/3/2019,Morning Consult,B/C,2203,a,.21667164,0,39,56,38.222773,56.712346,"","",https://morningconsult.com/wp-content/uploads/2019/02/190203_crosstabs_HOLLYWOOD_REPORTER_Adults_v1_HS.pdf,57493,93085,2/12/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/1/2019,2/2/2019,YouGov,B,1000,a,.12604296,0,40,54,40.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cb55gi6llk/tabs_Trump_Tweets_20190201.pdf,57446,92981,2/3/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/2/2019,2/3/2019,YouGov,B,1000,a,.12538321,0,38,54,38.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/lrkhduzlwj/tabs_Trump_Tweets_20190202.pdf,57447,92983,2/3/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,1/31/2019,2/6/2019,Ipsos,B-,2493,a,.10830505,0,38.9,56.7,39.122054,55.616823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57510,93127,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/1/2019,2/7/2019,Ipsos,B-,2403,a,.10466183,0,37.4,58.2,37.622054,57.116823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57509,93126,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/2/2019,2/5/2019,YouGov,B,1500,a,.18710228,0,40,52,40.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/er2vitqfsn/econTabReport.pdf,57468,93039,2/6/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/3/2019,2/4/2019,YouGov,B,1000,a,.12473485,0,37,54,37.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/32mq8wvr9j/tabs_Trump_Tweets_20190203.pdf,57455,92999,2/4/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/2/2019,2/8/2019,Ipsos,B-,2324,a,.10126047,0,37.4,58.2,37.622054,57.116823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57508,93125,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/4/2019,2/5/2019,YouGov,B,1000,a,.12534231,0,40,52,40.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/ls0jggbjvr/tabs_Trump_Tweets_20190204.pdf,57464,93032,2/5/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/1/2019,2/10/2019,Gallup,B,1016,a,1.0438277,0,44,52,43.830178,50.849795,"","",http://news.gallup.com/poll/203207/trump-job-approval-weekly.aspx,57504,93103,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/3/2019,2/9/2019,Ipsos,B-,2345,a,.1019446,0,37.3,58.2,37.522054,57.116823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57507,93124,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/5/2019,2/6/2019,YouGov,B,1000,a,.12598141,0,41,52,41.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/t6eodiq0nb/tabs_Trump_Tweets_20190205.pdf,57471,93046,2/7/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/6/2019,2/8/2019,Morning Consult,B/C,2201,a,.23440737,0,42,54,41.222773,54.712346,"","",https://morningconsult.com/wp-content/uploads/2019/02/190210_crosstabs_SUPERBOWL_Adults_v1.pdf,57522,93149,2/14/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/6/2019,2/7/2019,YouGov,B,1000,a,.12663208,0,39,53,39.020039,55.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/waoy2e614z/tabs_Trump_Tweets_20190206.pdf,57478,93060,2/8/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/4/2019,2/10/2019,Ipsos,B-,2292,a,.09916092,0,37.2,58.7,37.422054,57.616823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57506,93123,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/7/2019,2/8/2019,YouGov,B,1000,a,.12663208,0,41,51,41.020039,53.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/6o1fiip07l/tabs_Trump_Tweets_20190207.pdf,57482,93066,2/8/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/5/2019,2/11/2019,Ipsos,B-,2249,a,.09656101,0,38,58,38.222054,56.916823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57505,93122,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/8/2019,2/9/2019,YouGov,B,1000,a,.12596095,0,40,52,40.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/n11jpu255k/tabs_Trump_Tweets_20190208.pdf,57484,93071,2/10/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/6/2019,2/12/2019,Ipsos,B-,2065,a,.08772602,0,39,57.6,39.222054,56.516823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57513,93198,2/19/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/7/2019,2/10/2019,Morning Consult,B/C,2201,a,.22200724,0,44,51,43.222773,51.712346,"","",https://morningconsult.com/wp-content/uploads/2019/02/190211_crosstabs_NEW_YEARS_Adults_v1.pdf,57502,114910,12/16/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/7/2019,2/13/2019,Ipsos,B-,2218,a,.09292598,0,39.9,56.3,40.122054,55.216823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57551,93231,2/19/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/9/2019,2/10/2019,YouGov,B,1000,a,.12530154,0,41,53,41.020039,55.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/617js2m8hq/tabs_Trump_Tweets_20190209.pdf,57485,93073,2/10/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/10/2019,2/11/2019,YouGov,B,1000,a,.1246738,0,40,54,40.020039,56.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7f3ouua2z8/tabs_Trump_Tweets_20190210.pdf,57492,93083,2/11/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/8/2019,2/14/2019,Ipsos,B-,2382,a,.09817669,0,41.1,54.9,41.322054,53.816823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57550,93230,2/19/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/10/2019,2/12/2019,YouGov,B,1500,a,.18701071,0,40,52,40.020039,54.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/vsfatxbh8x/econTabReport.pdf,57512,93130,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/11/2019,2/12/2019,YouGov,B,1000,a,.12530154,0,41,51,41.020039,53.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/0yo9imtptc/tabs_Trump_Tweets_20190211.pdf,57503,93100,2/13/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/9/2019,2/15/2019,Ipsos,B-,2611,a,.10573548,0,41.3,54.7,41.522054,53.616823,"",T,http://polling.reuters.com/#!response/CP3_2/type/smallest/,57549,93229,2/19/2019,19:39:06 30 Oct 2020
Donald Trump,Adults,10/30/2020,2/12/2019,2/13/2019,YouGov,B,1000,a,.12594054,0,43,51,43.020039,53.17467,"","",https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/razcwznotq/tabs_Trump_Tweets_20190212.pdf,57516,93140,2/13/2019,19:39:06 30 Oct 2020
